Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
117	:	1757866155.203	     3.651	0	0	1	0	run_single_attr_job 117 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall density 4 937.27 3296
119	:	1757866156.323	     3.890	0	0	1	0	run_single_attr_job 119 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder density 4 937.27 2008
120	:	1757866157.564	     3.512	0	0	1	0	run_single_attr_job 120 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder density 4 937.27 3296
121	:	1757866158.056	     3.529	0	0	1	0	run_single_attr_job 121 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall density 3 841.00 1409
122	:	1757866158.304	     3.492	0	0	1	0	run_single_attr_job 122 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall density 3 841.00 2008
123	:	1757866158.803	     3.785	0	0	1	0	run_single_attr_job 123 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall density 3 841.00 3296
124	:	1757866158.934	     3.895	0	0	1	0	run_single_attr_job 124 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder density 3 841.00 1409
125	:	1757866160.222	     3.762	0	0	1	0	run_single_attr_job 125 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder density 3 841.00 2008
126	:	1757866161.087	     3.606	0	0	1	0	run_single_attr_job 126 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder density 3 841.00 3296
128	:	1757866161.805	     3.643	0	0	1	0	run_single_attr_job 128 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall density 3 841.00 2008
127	:	1757866161.596	     4.190	0	0	1	0	run_single_attr_job 127 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall density 3 841.00 1409
129	:	1757866162.633	     3.460	0	0	1	0	run_single_attr_job 129 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall density 3 841.00 3296
130	:	1757866162.841	     3.569	0	0	1	0	run_single_attr_job 130 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder density 3 841.00 1409
131	:	1757866163.993	     3.483	0	0	1	0	run_single_attr_job 131 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder density 3 841.00 2008
132	:	1757866164.746	     3.737	0	0	1	0	run_single_attr_job 132 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder density 3 841.00 3296
133	:	1757866165.459	     3.933	0	0	1	0	run_single_attr_job 133 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall density 2 1079.56 1409
134	:	1757866165.797	     3.649	0	0	1	0	run_single_attr_job 134 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall density 2 1079.56 2008
135	:	1757866166.104	     3.549	0	0	1	0	run_single_attr_job 135 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall density 2 1079.56 3296
136	:	1757866166.420	     3.361	0	0	1	0	run_single_attr_job 136 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder density 2 1079.56 1409
137	:	1757866167.487	     3.769	0	0	1	0	run_single_attr_job 137 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder density 2 1079.56 2008
138	:	1757866168.494	     3.292	0	0	1	0	run_single_attr_job 138 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder density 2 1079.56 3296
139	:	1757866169.403	     3.707	0	0	1	0	run_single_attr_job 139 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall density 2 1079.56 1409
142	:	1757866169.792	     3.487	0	0	1	0	run_single_attr_job 142 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder density 2 1079.56 1409
140	:	1757866169.456	     3.893	0	0	1	0	run_single_attr_job 140 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall density 2 1079.56 2008
141	:	1757866169.662	     3.871	0	0	1	0	run_single_attr_job 141 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall density 2 1079.56 3296
143	:	1757866171.266	     3.976	0	0	1	0	run_single_attr_job 143 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder density 2 1079.56 2008
144	:	1757866171.796	     3.763	0	0	1	0	run_single_attr_job 144 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder density 2 1079.56 3296
146	:	1757866173.290	     3.463	0	0	1	0	run_single_attr_job 146 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall density 1 352.28 2008
145	:	1757866173.121	     3.806	0	0	1	0	run_single_attr_job 145 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall density 1 352.28 1409
147	:	1757866173.360	     3.804	0	0	1	0	run_single_attr_job 147 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall density 1 352.28 3296
148	:	1757866173.544	     3.994	0	0	1	0	run_single_attr_job 148 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder density 1 352.28 1409
149	:	1757866175.253	     3.249	0	0	1	0	run_single_attr_job 149 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder density 1 352.28 2008
150	:	1757866175.570	     3.503	0	0	1	0	run_single_attr_job 150 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder density 1 352.28 3296
151	:	1757866176.762	     3.329	0	0	1	0	run_single_attr_job 151 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall density 1 352.28 1409
152	:	1757866176.938	     3.522	0	0	1	0	run_single_attr_job 152 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall density 1 352.28 2008
154	:	1757866177.547	     3.450	0	0	1	0	run_single_attr_job 154 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder density 1 352.28 1409
153	:	1757866177.175	     3.949	0	0	1	0	run_single_attr_job 153 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall density 1 352.28 3296
155	:	1757866178.513	     3.361	0	0	1	0	run_single_attr_job 155 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder density 1 352.28 2008
156	:	1757866179.083	     3.598	0	0	1	0	run_single_attr_job 156 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder density 1 352.28 3296
157	:	1757866180.102	     3.532	0	0	1	0	run_single_attr_job 157 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall density 0 440.40 1409
158	:	1757866180.470	     3.845	0	0	1	0	run_single_attr_job 158 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall density 0 440.40 2008
159	:	1757866181.008	     3.894	0	0	1	0	run_single_attr_job 159 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall density 0 440.40 3296
160	:	1757866181.137	     4.109	0	0	1	0	run_single_attr_job 160 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder density 0 440.40 1409
161	:	1757866181.883	     3.809	0	0	1	0	run_single_attr_job 161 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder density 0 440.40 2008
162	:	1757866182.694	     3.782	0	0	1	0	run_single_attr_job 162 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder density 0 440.40 3296
163	:	1757866183.645	     3.522	0	0	1	0	run_single_attr_job 163 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall density 0 440.40 1409
164	:	1757866184.377	     3.480	0	0	1	0	run_single_attr_job 164 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall density 0 440.40 2008
165	:	1757866184.911	     4.016	0	0	1	0	run_single_attr_job 165 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall density 0 440.40 3296
167	:	1757866185.703	     3.375	0	0	1	0	run_single_attr_job 167 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder density 0 440.40 2008
166	:	1757866185.302	     4.040	0	0	1	0	run_single_attr_job 166 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder density 0 440.40 1409
168	:	1757866186.487	     3.970	0	0	1	0	run_single_attr_job 168 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder density 0 440.40 3296
169	:	1757866187.178	     3.713	0	0	1	0	run_single_attr_job 169 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall friction 6 3.0000 1409
170	:	1757866187.867	     3.620	0	0	1	0	run_single_attr_job 170 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall friction 6 3.0000 2008
171	:	1757866188.938	     3.505	0	0	1	0	run_single_attr_job 171 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall friction 6 3.0000 3296
172	:	1757866189.089	     3.894	0	0	1	0	run_single_attr_job 172 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder friction 6 3.0000 1409
173	:	1757866189.353	     3.893	0	0	1	0	run_single_attr_job 173 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder friction 6 3.0000 2008
174	:	1757866190.467	     3.763	0	0	1	0	run_single_attr_job 174 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder friction 6 3.0000 3296
175	:	1757866190.901	     3.339	0	0	1	0	run_single_attr_job 175 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall friction 6 3.0000 1409
176	:	1757866191.501	     4.006	0	0	1	0	run_single_attr_job 176 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall friction 6 3.0000 2008
177	:	1757866192.453	     3.620	0	0	1	0	run_single_attr_job 177 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall friction 6 3.0000 3296
178	:	1757866192.998	     3.636	0	0	1	0	run_single_attr_job 178 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder friction 6 3.0000 1409
179	:	1757866193.256	     4.062	0	0	1	0	run_single_attr_job 179 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder friction 6 3.0000 2008
180	:	1757866194.240	     3.779	0	0	1	0	run_single_attr_job 180 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder friction 6 3.0000 3296
181	:	1757866194.251	     4.064	0	0	1	0	run_single_attr_job 181 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall friction 5 0.0500 1409
182	:	1757866195.518	     3.859	0	0	1	0	run_single_attr_job 182 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall friction 5 0.0500 2008
183	:	1757866196.109	     3.842	0	0	1	0	run_single_attr_job 183 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall friction 5 0.0500 3296
184	:	1757866196.643	     3.762	0	0	1	0	run_single_attr_job 184 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder friction 5 0.0500 1409
185	:	1757866197.327	     3.588	0	0	1	0	run_single_attr_job 185 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder friction 5 0.0500 2008
187	:	1757866198.324	     3.075	0	0	1	0	run_single_attr_job 187 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall friction 5 0.0500 1409
186	:	1757866198.030	     3.460	0	0	1	0	run_single_attr_job 186 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder friction 5 0.0500 3296
188	:	1757866199.388	     3.576	0	0	1	0	run_single_attr_job 188 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall friction 5 0.0500 2008
189	:	1757866199.961	     3.406	0	0	1	0	run_single_attr_job 189 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall friction 5 0.0500 3296
190	:	1757866200.415	     3.567	0	0	1	0	run_single_attr_job 190 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder friction 5 0.0500 1409
191	:	1757866200.925	     4.388	0	0	1	0	run_single_attr_job 191 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder friction 5 0.0500 2008
192	:	1757866201.411	     4.142	0	0	1	0	run_single_attr_job 192 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder friction 5 0.0500 3296
193	:	1757866201.503	     4.116	0	0	1	0	run_single_attr_job 193 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall friction 4 0.5727 1409
194	:	1757866202.977	     4.315	0	0	1	0	run_single_attr_job 194 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall friction 4 0.5727 2008
195	:	1757866203.378	     3.963	0	0	1	0	run_single_attr_job 195 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall friction 4 0.5727 3296
196	:	1757866203.991	     3.785	0	0	1	0	run_single_attr_job 196 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder friction 4 0.5727 1409
199	:	1757866205.652	     3.759	0	0	1	0	run_single_attr_job 199 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall friction 4 0.5727 1409
197	:	1757866205.323	     4.128	0	0	1	0	run_single_attr_job 197 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder friction 4 0.5727 2008
198	:	1757866205.564	     3.944	0	0	1	0	run_single_attr_job 198 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder friction 4 0.5727 3296
200	:	1757866207.339	     3.482	0	0	1	0	run_single_attr_job 200 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall friction 4 0.5727 2008
201	:	1757866207.362	     3.691	0	0	1	0	run_single_attr_job 201 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall friction 4 0.5727 3296
202	:	1757866207.789	     3.506	0	0	1	0	run_single_attr_job 202 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder friction 4 0.5727 1409
203	:	1757866209.422	     3.476	0	0	1	0	run_single_attr_job 203 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder friction 4 0.5727 2008
205	:	1757866209.518	     3.430	0	0	1	0	run_single_attr_job 205 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall friction 3 0.6185 1409
204	:	1757866209.462	     3.618	0	0	1	0	run_single_attr_job 204 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder friction 4 0.5727 3296
207	:	1757866211.063	     3.367	0	0	1	0	run_single_attr_job 207 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall friction 3 0.6185 3296
206	:	1757866210.830	     3.811	0	0	1	0	run_single_attr_job 206 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall friction 3 0.6185 2008
208	:	1757866211.306	     3.513	0	0	1	0	run_single_attr_job 208 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder friction 3 0.6185 1409
209	:	1757866212.908	     3.378	0	0	1	0	run_single_attr_job 209 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder friction 3 0.6185 2008
210	:	1757866212.960	     3.371	0	0	1	0	run_single_attr_job 210 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder friction 3 0.6185 3296
211	:	1757866213.089	     3.713	0	0	1	0	run_single_attr_job 211 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall friction 3 0.6185 1409
212	:	1757866214.441	     3.529	0	0	1	0	run_single_attr_job 212 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall friction 3 0.6185 2008
213	:	1757866214.650	     3.622	0	0	1	0	run_single_attr_job 213 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall friction 3 0.6185 3296
214	:	1757866214.831	     4.085	0	0	1	0	run_single_attr_job 214 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder friction 3 0.6185 1409
215	:	1757866216.297	     3.549	0	0	1	0	run_single_attr_job 215 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder friction 3 0.6185 2008
216	:	1757866216.341	     3.682	0	0	1	0	run_single_attr_job 216 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder friction 3 0.6185 3296
217	:	1757866216.812	     4.118	0	0	1	0	run_single_attr_job 217 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall friction 2 1.5487 1409
218	:	1757866217.979	     3.606	0	0	1	0	run_single_attr_job 218 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall friction 2 1.5487 2008
219	:	1757866218.339	     3.828	0	0	1	0	run_single_attr_job 219 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall friction 2 1.5487 3296
220	:	1757866218.926	     4.091	0	0	1	0	run_single_attr_job 220 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder friction 2 1.5487 1409
221	:	1757866219.858	     3.763	0	0	1	0	run_single_attr_job 221 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder friction 2 1.5487 2008
222	:	1757866220.034	     4.068	0	0	1	0	run_single_attr_job 222 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder friction 2 1.5487 3296
223	:	1757866220.939	     3.809	0	0	1	0	run_single_attr_job 223 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall friction 2 1.5487 1409
224	:	1757866221.596	     3.394	0	0	1	0	run_single_attr_job 224 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall friction 2 1.5487 2008
225	:	1757866222.177	     3.559	0	0	1	0	run_single_attr_job 225 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall friction 2 1.5487 3296
226	:	1757866223.027	     3.661	0	0	1	0	run_single_attr_job 226 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder friction 2 1.5487 1409
227	:	1757866223.629	     3.631	0	0	1	0	run_single_attr_job 227 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder friction 2 1.5487 2008
228	:	1757866224.113	     3.544	0	0	1	0	run_single_attr_job 228 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder friction 2 1.5487 3296
229	:	1757866224.758	     3.657	0	0	1	0	run_single_attr_job 229 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall friction 1 1.7549 1409
230	:	1757866225.000	     3.793	0	0	1	0	run_single_attr_job 230 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall friction 1 1.7549 2008
231	:	1757866225.748	     3.608	0	0	1	0	run_single_attr_job 231 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall friction 1 1.7549 3296
232	:	1757866226.700	     3.365	0	0	1	0	run_single_attr_job 232 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder friction 1 1.7549 1409
233	:	1757866227.271	     3.871	0	0	1	0	run_single_attr_job 233 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder friction 1 1.7549 2008
234	:	1757866227.668	     3.556	0	0	1	0	run_single_attr_job 234 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder friction 1 1.7549 3296
235	:	1757866228.445	     3.322	0	0	1	0	run_single_attr_job 235 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall friction 1 1.7549 1409
