Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
235	:	1757867711.460	    46.585	0	0	0	0	run_single_attr_job 235 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall friction 1 1.7549 1409
236	:	1757867712.106	    46.202	0	0	0	0	run_single_attr_job 236 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall friction 1 1.7549 2008
237	:	1757867728.743	    45.799	0	0	0	0	run_single_attr_job 237 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall friction 1 1.7549 3296
238	:	1757867751.778	    46.394	0	0	0	0	run_single_attr_job 238 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder friction 1 1.7549 1409
239	:	1757867753.567	    46.782	0	0	0	0	run_single_attr_job 239 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder friction 1 1.7549 2008
242	:	1757867758.317	    43.133	0	0	0	0	run_single_attr_job 242 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftBall friction 0 0.3309 2008
240	:	1757867754.808	    46.695	0	0	0	0	run_single_attr_job 240 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder friction 1 1.7549 3296
241	:	1757867758.055	    44.837	0	0	0	0	run_single_attr_job 241 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftBall friction 0 0.3309 1409
243	:	1757867774.551	    43.271	0	0	0	0	run_single_attr_job 243 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftBall friction 0 0.3309 3296
244	:	1757867798.182	    44.200	0	0	0	0	run_single_attr_job 244 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Jaco LiftCylinder friction 0 0.3309 1409
245	:	1757867800.361	    42.769	0	0	0	0	run_single_attr_job 245 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Jaco LiftCylinder friction 0 0.3309 2008
246	:	1757867801.460	    44.318	0	0	0	0	run_single_attr_job 246 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Jaco LiftCylinder friction 0 0.3309 3296
247	:	1757867801.513	    46.657	0	0	0	0	run_single_attr_job 247 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftBall friction 0 0.3309 1409
248	:	1757867802.902	    46.469	0	0	0	0	run_single_attr_job 248 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftBall friction 0 0.3309 2008
249	:	1757867817.832	    43.134	0	0	0	0	run_single_attr_job 249 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftBall friction 0 0.3309 3296
250	:	1757867842.393	    42.115	0	0	0	0	run_single_attr_job 250 avg_nodes avg_nodes_seed1 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_1409-run:v19 Kinova3 LiftCylinder friction 0 0.3309 1409
251	:	1757867843.140	    43.498	0	0	0	0	run_single_attr_job 251 avg_nodes avg_nodes_seed3 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_2008-run:v18 Kinova3 LiftCylinder friction 0 0.3309 2008
252	:	1757867845.787	    41.605	0	0	0	0	run_single_attr_job 252 avg_nodes avg_nodes_seed2 test_artifacts/Robosuite-v0-MR-ST-MR-MT_avg_nodes_3296-run:v18 Kinova3 LiftCylinder friction 0 0.3309 3296
